corpus,speaker_id,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64
CommonVoice-ES,3fc4378fc4ebcb6033aefd3f280a3c99efc04d7ce0b3ea87f45e391dffea6eb4c44039cb7ff99e3286c9ec6d93b168726fbe52623225e91acc29efd8372505ae,-8.965967,0.910864,-5.38309,0.46828586,-0.84428984,1.5532814,-2.703373,2.9806619,-0.19686505,1.4936842,-0.69482785,-0.5544899,-6.427092,-3.3430297,-0.8676461,1.817491,1.7382933,1.1037663,1.9682122,0.13713968,-0.9204197,1.586365,0.010146313,2.2273273,-0.33877808,-0.030823927,0.9161009,4.2572265,1.444588,-1.2706403,-1.0466169,-0.019955916,-0.15025854,-1.172521,-1.8963131,-2.8565507,2.0895967,-0.7605279,-0.5789964,-0.6135636,1.7093673,0.38177973,-2.3578286,-1.1690781,1.0957388,3.4885232,-1.4356685,-1.8129388,-1.4237784,-0.5995859,-0.11343584,0.16707563,-0.84469295,1.4961957,-1.9024547,-0.73899454,-1.1225672,1.0881574,0.10680132,-0.31925204,-0.24363473,-2.0955102,-0.63004905,-1.3090148
CommonVoice-ES,4003e429f4e6b63864f4c47c283c7596b4b89331d26488e3e63c23287f57cfedbf07e8ec234553ea6aa00d67e89097946d9bfc0760226f007c9a78de05cc46db,-7.999011,2.8357363,-4.997461,1.9259937,-1.0325791,2.5577712,-4.351493,-0.89059186,2.4792564,-2.4966426,3.620132,-0.33855307,0.2502916,-1.8971194,-0.059276238,-2.3308704,-3.2059188,1.2724308,-2.1123734,-1.92067,-1.7723184,-2.8635416,-0.86942804,2.847553,-0.902427,-0.6443593,0.1159097,3.2743466,-0.5936621,-0.31921625,0.7567895,-2.0890307,0.48616654,-4.05569,1.9124092,-0.8101201,0.5744865,1.9890674,1.6591655,0.12035253,-0.8109906,0.00584616,2.8110297,-1.5111122,-1.4899505,-0.5998801,-2.7658272,-1.3458472,0.25782347,0.5095919,-1.3496597,0.6356483,-0.8864088,-0.9698042,-0.46738625,-4.9017515,0.7755798,-1.7386851,-1.8485962,0.5680391,0.33963484,0.25446007,2.4447374,1.5547439
CommonVoice-ES,40160a027cb6326bb918d328bf26a291ad42e2f0718bab8f54ce19954c8711dfa7503113dff8d8f7df3c0fec49e9c42bf3d2806f7a6d9c079b617603e66f1548,-9.7306385,-1.8133222,-1.4577899,-2.3139894,-0.116753615,-5.0388317,-3.284324,2.9070776,-2.9852984,-0.97848654,-3.1369793,0.4007775,0.18219978,-1.7323245,6.6190057,0.069285974,0.19232039,-3.4773917,2.154999,-0.22651477,1.9699625,-2.285737,-2.313287,2.411589,-3.2671404,3.23489,-3.7924926,2.3989654,-1.9038855,0.02393616,-1.3604603,-3.8906815,-3.078663,-0.2370219,1.2045685,3.121297,-1.6162231,0.09525954,1.5391008,-1.1617581,2.1463854,-3.44721,0.50890625,0.5039564,2.8892565,-1.3620156,-1.1354712,-2.796664,-0.25083795,-0.61419344,1.6736176,-3.1214895,0.07492046,0.06661468,-2.8050811,-0.11523515,1.5678728,-0.14038727,0.17218642,1.4504819,1.3400245,0.6510383,-0.1772263,-1.2453846
CommonVoice-ES,4095c9197026fab48e1df1d0954d9b0e7b645fe7cb7d5dc9d94b1cf065a12ca519561da29888ef61b57eff4b51af3c6db18d47f77371db1a2107065499e64d20,-7.6847305,1.5481313,-4.029067,-3.2463806,-0.017271977,-4.801812,3.4459012,0.1845742,-1.7086092,0.62901145,-1.0709186,-3.6253266,1.5714391,2.9994278,1.4289309,0.4591848,-1.3900914,1.2186825,-3.4783046,1.9783896,2.4797862,0.8858682,-1.512309,4.2297974,1.5595123,-2.6259646,1.5936034,0.5978791,2.1024358,0.121597305,-4.396119,-2.5848658,2.6018445,3.8925643,-2.874726,1.4274195,-0.8311661,-0.57258946,-0.9562533,3.2424495,0.20850652,0.34939134,3.8897882,0.80217713,-1.3852073,-0.9204156,-1.4459553,-0.638544,-1.63138,3.2364638,-1.2047102,0.042386007,-2.3360379,0.888407,-0.22779307,1.5276561,-0.85578924,0.9766934,-1.7751946,0.07908157,-1.0244563,-1.2819116,-2.8878913,0.6197243
CommonVoice-ES,413f925dfcc8dd6b5d15e760b36a51d8b29871dc7e8dd4be2247be69b102ff2c9c4614391ee569966f8fda1527991443bd42823722158af2c58701e512d1bee1,-8.809724,0.2587394,-0.708665,2.2650945,1.4878311,-1.4429872,3.6532257,-0.98085934,-1.5257767,-4.539678,-1.4069446,2.550841,2.6727407,-0.53454477,0.680884,-0.59829795,3.8033834,1.1266487,3.1965334,1.8825465,3.0886633,1.0426781,3.806588,-2.5264165,1.431918,5.4436307,1.8017746,1.596172,-0.6284523,-0.8801695,0.9577584,-4.5773845,-1.3705275,1.4770552,2.3046298,-1.0582079,2.6973784,4.6772704,0.6240776,0.06566818,1.60532,2.679043,2.541575,0.5320686,0.46170968,0.04623924,-0.06012741,-1.4301133,-0.45069107,-0.8328347,2.229869,-0.715373,1.3566827,-1.3824438,-2.6122718,0.2874019,1.1530734,-0.71272475,0.96191853,-0.2114034,1.6341311,2.0478065,1.1040462,-1.1517367
CommonVoice-ES,41e4f6c66444eae49f603a45965177e8fd3cbb808b21dec10d821811fd16c9702ab92e34455e0a8f5b289f992169394512fc7b54904ba273e5f6518dd1bd0352,-10.6710825,1.5667831,-2.426182,3.4598503,-2.306947,-2.3392525,3.011483,0.45521137,-2.6278746,-1.5285863,2.4594598,4.364692,-0.57158536,-2.5462239,-1.632515,3.237123,3.00687,2.036099,2.878898,-2.2865624,2.5847673,1.4766167,3.7483156,-2.4240844,-1.286572,3.6662915,-0.0044898447,-0.030586584,1.0000647,-1.5994698,0.021211755,0.080323674,-1.9731172,0.77558935,0.5316255,3.2161062,-1.0074384,-1.1084223,1.6742455,0.26951525,-1.3586538,0.25210664,1.4042226,0.94891715,-2.0242617,-0.21448834,-2.7084684,0.45595086,-0.2275864,1.3528378,-1.2100353,0.83614665,0.06659266,-0.62605435,-0.67776114,2.4515316,0.5463133,-0.70171356,-0.22395112,-0.57693106,-0.95447236,-0.14303304,-1.3858869,-0.1307641
CommonVoice-ES,420ede4bddeb27b54906ca0f8b1e1b9075898afc825d9f823dcbb759b732567cbe9b78ffc6e06076b6addcbdb28466e4151c0c2f1f8cd72182c8412765bee181,-7.889893,3.5426722,-5.0430756,-6.232826,3.2905946,-3.1808302,0.01365453,1.74556,-0.007061625,-1.7925248,4.0150323,0.2643796,-1.7745934,-4.9610705,1.2523189,-2.1713731,5.530607,-1.2447602,-1.4036068,0.0856703,-1.3520036,-2.0882607,-3.6445296,-3.7847204,8.706166,-0.48379967,3.8843024,1.2690617,0.75305074,3.682079,-1.8258016,2.300059,2.6358294,-0.60078186,-1.7235708,2.3466148,1.1115745,-0.56185347,4.418748,-4.1495643,0.6543277,2.2287688,-0.21164387,-0.18272674,-2.9426227,-0.6448925,2.53504,-0.16879202,1.1924629,-0.5363967,2.0357711,-1.4523883,1.9731183,-3.5476778,-0.04259615,2.8302972,-0.6420351,-4.2207966,-0.7220267,-0.26816434,-2.2028432,0.33842283,-0.99580187,2.5237315
CommonVoice-ES,421fa624866b9d49c1bc866bf9a1849c0cd6f2ab1330086e59c34193546260a69180f15a80c717e10639a78f30aab75d4264af86054c53d5e6082472cde23f22,-7.7085276,0.43051377,-2.6285615,1.4819217,0.86248803,-1.4500657,-6.8555083,3.9216144,-2.4990907,-2.0473676,0.33473536,3.529223,-3.0615704,-0.8339085,2.7072427,4.7523,-0.15506989,-1.8453777,0.4658678,0.020659057,-0.05872108,-0.016772475,-0.6381755,2.5158286,-1.2041702,0.51970065,4.087828,-0.39234507,3.10595,1.3562047,-0.74128014,-2.7817955,0.63813984,1.9865762,-0.861582,0.7270082,-2.9816504,-0.47360823,2.0290725,1.52549,4.395414,2.673792,-3.0181973,-0.99600387,1.3043349,1.7871288,0.18548712,-2.8085756,1.9707558,-1.5828643,2.4089837,-0.40089363,-3.305119,-0.06797535,-0.7857195,1.1257801,-0.7740473,0.68316984,-2.7565978,-2.5897458,-1.6581615,0.59326774,4.517916,-0.7032316
CommonVoice-ES,42a1b619bd9d74b2d0731a66417fc36c07bec22e2f62891b179de9acafe562c3bdd2c3a9212a58ae9372b01555e120dbee5b0c3e806c69fea908880503ba9cea,-9.577107,1.0980641,-3.4498832,2.112314,-2.3874502,3.846115,-0.92184585,1.8118386,-2.1457725,-1.0614301,-5.9295526,-2.3922799,1.959309,0.18945564,1.536058,-1.1305053,-4.1669426,-3.3781488,1.9831251,-0.49680093,2.771295,-0.05456231,2.9465275,-3.2418392,-0.42240003,-0.089266546,-1.2353486,0.9559315,7.39895,-0.85190815,1.3341968,-0.0486826,-3.597,0.7086337,-0.550205,4.0535293,2.1131344,-2.1317801,-0.33458096,0.5964914,1.3026204,-0.44887513,-1.4497391,0.8712161,0.40562487,-2.3847842,0.029632859,0.5493204,2.935028,-2.287449,-0.2624777,-1.1703049,-1.3694664,2.8329458,0.90360826,1.6923699,-1.282611,2.3530388,-0.15291372,3.061343,-0.85747284,1.8449756,-1.2519615,-1.1970419
CommonVoice-ES,42a49677b6095902bee11d49f5e48c15cc55c76e3d797925c5518b51156660527b275e9fab7cfea127300e5d9cb7e60e275cc4c49f8ebcd9e2db86fda06e07b8,-5.2719064,5.2309856,-6.2128143,-1.7579447,-0.77682835,5.8762474,-1.2695024,-1.1275166,2.2774994,2.0238113,-0.533229,-0.3586483,1.0372627,-0.3343329,-1.0387692,-1.4329299,0.8327486,1.6465752,-3.0964377,-0.7215702,-1.18522,4.3698277,-0.72462547,0.2113471,-0.21868454,1.1717544,2.917842,-0.22329375,-4.874771,0.10837764,-0.18353193,-1.1055981,0.71419764,1.4287112,-2.1854882,0.061271686,0.35615188,-4.4169145,-2.6159992,-0.92410135,0.3363225,0.12659597,3.644172,-0.29347163,-0.85551006,2.1310937,-3.4810808,2.031162,-0.5032274,-0.16434784,-0.70780605,2.2025976,-0.13704008,-1.8846295,-2.4096353,0.37612236,-1.1942215,2.9596348,0.07780272,0.057274353,-1.6169332,-2.156033,-2.0392914,-0.53920573
CommonVoice-ES,4384079dea3aa39541d28dcec4f755361d8f6649de2bf1625e7556ef477c059c0a72cf8a36b4766a8c21e0f796af55e5ac6e223738512da18d5a69df6f10ca45,-6.197317,-0.122421205,-2.0390239,-0.91285914,0.43941367,-4.923541,3.0290005,4.1116915,-6.0918293,-0.15569659,-0.41205773,-3.1290004,-0.8721101,-1.2014819,0.58709544,-2.754824,-1.9001445,-2.6395736,1.7546304,0.54382086,-0.16746226,-0.07096379,-0.19044259,0.99803555,-0.35672736,-0.36472425,-1.6665704,-0.46130165,-1.2688509,0.28267953,0.52109677,1.2104278,0.2966787,0.8784427,-1.1817167,-1.9796779,0.47587994,2.8496203,-0.6324334,0.6653005,1.2236663,-0.9441504,0.53532445,-0.016473206,1.5860755,-0.7896808,-0.5983865,-2.3920577,0.022822572,0.8868729,-0.8546364,1.648187,1.3070729,0.118655935,-0.35243466,-0.29359105,-0.49060956,-1.0949333,0.24739543,-0.5750694,0.74184585,-1.6344903,0.6857888,-0.083758056
CommonVoice-ES,4450fbc50e83448f7a4ebe02189943c3b7c32d0ae662af8e2261c8fc5b5f66d65290a47dce199e1bc8a609d0e094bf46d69de4e77db04e6a17b8d4637820f035,-8.5052595,3.4427664,-3.320636,3.0619364,-5.071087,4.297238,-1.8295194,-0.2226419,-2.2483556,0.41170827,-3.033967,0.49155226,-3.091647,3.942142,-2.4577813,1.9735482,2.785477,1.084483,2.3248274,-1.4211564,-1.1407416,-4.096466,-3.491331,3.2895942,1.1208663,5.0590243,1.3525926,-0.30667275,1.871442,1.6813813,1.9159636,0.6221882,0.582294,2.2850902,-3.9508,-0.6370182,0.3155197,2.9463437,-2.3028927,1.1095244,0.08309583,1.1325021,-1.564343,2.8635507,0.45985702,0.7928892,3.7645814,-3.5228112,-0.036757194,1.7196009,-1.8540002,-5.5935373,-1.5907732,-3.6173513,2.5082462,0.6144892,1.1218996,3.3044086,-1.1894711,1.6450803,-1.5422771,1.053376,-0.8658486,1.5994828
CommonVoice-ES,44c4b923b8b1e6a9aacdf95eb8cb438ce2f0fce449185b5243e1b72c295c20f50fd7359bfa60f59059dfb288277d6759822aefef08849ff16c6fb06f30d093e3,-6.5958195,3.310948,-6.891252,0.8445343,-0.45115677,5.3892117,3.0328958,-0.4499533,-0.61819154,-2.3517964,-0.28966874,-2.7449465,0.98215777,2.103026,-1.2213656,-1.0460386,3.0581577,-0.90613043,-3.0644164,2.9797516,-1.4011643,1.922183,1.6119035,2.545591,0.95868087,-0.82905215,-3.959519,-5.5435166,-1.0446908,-0.8818009,-3.755337,-0.7736746,0.015942428,1.5399114,0.91523737,-2.6327345,1.953607,-0.5556947,-2.1770399,-1.8863695,2.8714488,-2.4074113,0.6824226,-2.7477667,1.732837,-0.1696523,-2.7423966,0.029266542,-1.815525,0.8043212,0.6264928,-1.2936009,-2.3075233,-1.7560989,1.3942866,0.11822322,0.1348287,-0.19848427,-2.3131666,-0.89943194,0.39138758,-0.07664278,-1.5779797,-1.2281803
CommonVoice-ES,4501b6d6ed143da1e4e1480895a7f8c486dad7d74a6946b59363871063ec67bebe5065a93356cb940acd54a3202a0c57a89f5e385c8aa4f25f065ada147138b5,-8.6095495,-0.6857578,-4.738319,0.4143855,3.1526666,-1.5221766,3.10662,0.6557013,-6.2356787,-1.7998692,0.016607294,-1.2548856,1.7937722,-0.4387208,4.178424,-1.6366302,0.61217517,-1.7394838,2.840462,-0.01699113,3.7887428,3.602459,1.286776,-2.3031735,0.7880321,0.05144959,-0.090961605,-1.4833189,0.8459016,-0.46968096,-0.13982877,-3.467446,0.61882246,1.0518861,-0.6628783,3.3209794,-0.32920262,0.12017531,0.49743083,-1.0764058,-0.5778584,-1.053674,2.554751,-2.7359629,-0.699637,-2.0210295,-0.27239662,2.1216488,1.2038764,-3.102423,-1.1308354,-0.22120067,1.4470863,0.87497413,0.82032996,-1.3800234,0.7041952,0.57743424,0.90097886,2.4336998,1.2183717,0.1551539,1.489397,1.5886114
CommonVoice-ES,4501e4a7c56a7c7056e8f370c40e3829150072e457a40dc95db9255e14a87d606ec393cf8c88c766834251e01eeddf72efafd02c083708c1788aa96109901e73,-7.6191125,2.1306102,-3.666969,3.565967,-3.8698976,4.516165,-1.858253,-0.6421465,-1.0280265,-2.7788384,-0.4695159,0.0004699581,-1.4684029,2.341584,0.031990055,2.2862067,2.0782626,-3.0548356,-3.2309,1.4835546,-0.90304565,-3.685012,0.058050755,-2.3944964,1.6587988,1.6085205,0.40068302,-0.10526553,-0.72539175,-0.060982123,0.36242533,-0.44266397,0.20052445,0.34594607,-1.7298164,-2.646209,3.0492027,-1.7312281,-1.1437798,3.5780015,2.3545609,0.48457468,-1.0320443,1.2779976,1.4052054,0.294665,-0.84340316,0.4599186,1.9516804,1.0389546,-1.5380527,-3.1986876,-0.61204606,1.0248699,3.2983816,-0.5084296,-0.25944635,0.5487436,-0.32789326,-0.9860821,-0.7192213,-0.94465137,2.1525195,0.08123778
CommonVoice-ES,451313473058a8eb8072a753bc6cc7995e07b64adcabef295a189ee683d72a5a783b58bc326e1704a08fce896f607a63f7a6ff413c224d9eead772a1636219e0,-7.3813124,1.7444044,-6.7283344,-0.91947186,-1.8650833,1.1510775,-0.032670785,-1.7897261,-1.9894174,0.91477174,-1.3556958,-1.2738365,-2.3498385,3.1039648,6.950342,-1.4927444,0.24807838,-1.1819052,-0.42543954,0.74819183,-1.8673772,-2.9168298,-1.5417078,4.1692486,1.7483736,1.0644344,-2.7979207,1.2768592,-0.9129417,-2.337282,1.8067893,-3.0975657,2.663375,4.955396,-1.4545004,2.889342,-0.0037262728,-0.7434209,-1.5486437,-0.8281352,0.16442022,-2.653192,-4.3691883,-2.7876837,1.5163921,1.4962263,1.4197268,-0.7363118,-2.5644114,-0.12231021,-0.4899415,1.9036561,0.39361334,0.8764213,2.2939858,-2.91936,-0.49099678,0.78463286,0.6244163,0.08772585,-1.3075273,1.1615211,-0.6069816,-0.9925755
CommonVoice-ES,45c970e2ccfc595404bdaa29db87b2c2bc86fbfbf0802fbeb1bad720c1af084d0dfad50e593344b1874b2ad391030512b1515ffee0fb571b06b35841b66c3e3a,-6.3898187,2.5379784,-3.211333,-3.3512201,0.49690747,-4.586073,3.2570217,3.7697055,-3.3646753,0.15433389,1.9288965,0.0028901028,-1.7656397,-0.41774976,-0.9486872,-2.2388752,-1.31093,-0.049067434,-0.23009463,1.5276235,1.8196416,2.6537137,-1.0451397,0.6077247,-0.19656873,-1.8818084,0.83823824,-0.5890083,0.71411204,2.094372,-0.40497696,2.370564,0.98028564,-1.6018957,-1.0824422,0.18057266,0.26486504,1.7660348,-0.3373108,0.6623528,-0.64600426,-0.54097235,2.3617327,0.7956167,-0.5089119,-1.017401,-0.707022,-1.9372375,1.0335954,-1.5957754,0.11540768,0.5927649,-0.16721793,-0.39756662,-0.040536657,-1.8323095,-0.51731706,0.7011604,-0.9231745,-1.4522372,1.1521304,-1.8403023,0.4424133,-0.9875446
CommonVoice-ES,45e2f38a8a8b08888964f5e212937be867c32ae7f62ba5e883947095752ac4671a717c4115d014b2713bdf7590b7abe4fe066ee3ff5b1b79b0959353e464d9e3,-2.1384323,2.6066031,0.44796658,-3.6678975,1.8777083,-4.7929645,1.0881974,4.390097,-1.6916883,-1.3999641,2.3167536,0.099022046,-2.2927852,-1.6968583,-0.18003236,-0.12325672,-1.5345207,-2.2189105,2.4052012,2.717804,-0.68930227,-2.1407864,-2.0924165,-1.2402686,0.39764974,-3.1285243,0.44019842,0.7975871,-0.47357938,2.7412899,0.3627871,2.6159048,1.6067625,-4.037744,0.09574037,-2.3834236,-1.5584788,1.2628615,1.7893106,0.081826076,0.95898247,-0.31521046,-0.88789684,0.8441306,2.6524458,-3.19927,-0.54503,-4.817751,0.90518427,1.0326011,0.19615509,1.473724,1.1942412,-1.5881815,0.56926554,-0.6358094,-0.5585333,0.6804883,2.1564138,-0.56929123,1.1835474,-5.2688866,2.4877982,1.4273088
CommonVoice-ES,45e3caf04049bdd7627c9fd4c9a77f62cb55ed5d73877b5dc2d4a2837e8a85bbbde4219ad8687e345385d8c167800f88f43a0c6b713a84a6dce8a6100c1ba9ac,-7.13593,3.929567,-4.995162,-2.7037692,-0.5716777,-1.6467501,2.145339,-2.2879097,2.1229317,0.6938454,3.1645932,-0.7195965,-0.94007015,-0.09308139,0.7471411,-0.05595949,1.6043516,-1.2196468,1.6114761,0.8467315,-0.84633243,1.8032279,-0.64053553,1.3714055,0.45914173,2.0384765,-1.3066168,0.35669264,0.093796425,-1.9247607,0.31753638,1.2775502,0.3431912,1.7093748,-1.8753324,1.8882308,0.34057394,0.30259848,-0.57384676,0.21611509,-1.6340635,-1.9369804,0.5455949,-1.2350601,0.99221176,1.7619984,-0.16388515,2.2342172,-2.028952,-0.66835964,0.6329489,0.17958456,2.1018007,-0.5606886,-1.2929714,-1.8662124,1.1837547,-0.4871095,-0.32264715,0.993895,0.4430859,1.3048726,-3.4582663,-0.89030546
CommonVoice-ES,45f3c90f3dca39fc1e83119c91afc0bb11c023e30fa9c154f1238f4c786ecb12a589015d447945d95749be58571e0499c16268062dc33a118003ace30cff7993,-6.1678987,4.564935,-4.670677,1.3965805,-3.327555,3.5554621,-1.2490678,2.1410258,0.82411647,-2.6067047,-2.2095382,0.18391046,-1.6861424,-2.9118788,2.5683277,3.287052,-1.205939,2.0898004,-3.7110786,2.4636736,-4.606811,1.6856936,2.0176213,1.8818513,0.76798505,-0.938102,1.9853468,-1.8338584,-1.2346016,-0.7442403,1.1744801,0.026797492,-0.11623971,-2.5517905,-1.365264,-1.0679629,-0.22095191,-0.31923956,-2.562861,-1.0883642,-0.1423736,-0.94818157,2.9506333,-2.9546669,1.2109758,1.7401633,-0.7671361,-1.5508379,-0.75580925,0.74469393,-0.66824204,0.37615952,-1.0102835,1.5805612,-0.25548697,-0.9969991,-0.9047368,-0.2808469,-0.17016514,-0.5908285,-1.5078988,-1.3304143,2.1282372,-2.4230733
CommonVoice-ES,467806a1f70010c0521958363fc1e077300c05c5412df2a439fc9773ca06e9457f7192d33d06011242ac987517f7c6983443a558f726e6ffdf00d0eeffb16a5a,-7.808768,2.8848395,-2.1525073,0.21838576,-0.6852449,2.4657094,-0.05854777,-0.066755,-2.8476121,0.8578078,-2.4148235,-0.18990655,1.3207748,-0.49155653,-1.5827249,-1.6948522,1.571621,-1.4739534,3.373232,1.0913155,-0.23838845,-3.4921448,1.1328549,1.4410601,-0.4115139,0.3011856,-3.0402071,0.31827947,1.1661426,-3.0369828,-0.030245196,-2.8368826,0.48285478,0.8321248,-2.247163,1.3533224,-2.9982796,0.38073757,2.3124228,-1.1130029,1.4958411,-1.1323119,-0.5028411,-1.0003992,0.45514345,-0.25300428,0.44511336,-1.4320949,0.7062529,-1.4583495,0.13717018,1.4933196,-0.73487055,0.27411228,0.9035924,-1.2935038,1.2595359,-2.8845525,3.5409124,-2.6728494,-0.20789768,-2.0126424,-0.23108622,-0.22291075
CommonVoice-ES,469b885a7485b6e0c172969df89223ba7f2462672f1a58834fe582e8bebb7c4ca76b95b480116fb881d571b5806d1691c47cfaad20afb9ef475b0fce3971d82e,-6.4312077,2.968652,-0.61267245,-0.19848955,0.22675386,-6.1718245,1.2669841,2.6860619,-0.73318326,-3.4102924,2.0568998,-1.3975937,-0.24823354,0.3635513,-1.8694149,-0.41318414,3.2483726,-0.29624623,-2.7504246,-1.1351578,1.7411517,-6.113189,0.8120226,-2.867679,0.6067951,0.1885983,5.4370694,-0.8017557,-3.0579112,-0.2596955,1.7621533,4.5242925,-3.092544,0.9912734,-0.030058477,-2.4715526,2.0599484,0.5385778,3.0307746,-3.4507184,1.1865333,4.0139017,-1.9860829,1.82304,-0.9764767,-2.5498502,-0.11964218,0.8290025,1.8427867,7.3995295,-1.6666391,-0.63648194,-2.099859,-0.61647654,0.08520567,-0.027186317,1.2637264,-2.681542,-1.2499298,-2.2041786,-4.3670206,-0.975524,5.539359,-0.22167142
CommonVoice-ES,46da4c00e7eef466c4de5c20a3049f39670865c39e2ed5d5b640bc818497f21318167ddebf5106c08b63e5e899d97738aee58a0ff1137ead71c420c6a61d232b,-6.263247,2.5885615,-3.4282396,-2.0525694,-0.7750363,-5.640541,3.9064233,3.5261188,-2.9221182,-0.97018284,1.9123493,-1.9108757,1.8667264,0.53770906,3.3332627,-3.5776613,-1.8352647,0.92674357,-0.71383274,-0.9323044,-0.070134796,3.3000574,-1.5808462,0.80921507,0.53483325,-0.082462534,-0.63616353,3.4473083,0.044030715,1.0665153,-0.32234722,4.3257976,3.3427265,0.52983075,-0.4353796,2.6629786,-0.9397633,0.59878165,2.8603244,0.9023467,-2.4270449,1.1677998,2.6088796,-1.0257726,2.6377678,-1.0386721,-0.8658309,-1.0338228,0.050300468,1.7075995,-0.04272392,0.5106166,-2.5353944,0.6161643,0.9344038,-0.8574952,0.9343454,-1.984653,-1.5854522,-1.2781376,2.2427547,-1.4617622,-0.6347969,-0.16415507
CommonVoice-ES,472b46a52376dd631c36aeefe66cfb0a1fa215ce4af15651f3a8957141373b6c79dff02a98c35d090e49cd09caac2b007550a97d7b47a7854d6128d1a581d2ac,-9.95547,1.1361912,-0.27261811,4.0748196,-0.21978821,-0.71343434,0.945437,3.9812074,-4.9720664,3.5171278,-3.5828948,1.5045199,1.1720256,-1.9701643,-2.755274,-2.6652982,0.78499275,-2.2088168,4.8628607,-1.2008015,6.861978,0.7350106,-2.245135,-5.7134614,-2.4905665,4.317202,-0.77363324,2.6931453,0.48105693,3.6120274,-1.3580015,-0.74246264,1.5322086,-1.1782929,7.558843,-0.46816185,7.8233795,-1.7877922,-0.89435095,3.3415375,0.048396032,3.0521421,-1.8802967,-1.0659362,0.012225697,0.9432165,-3.2851431,0.9749446,5.4366975,-0.20636673,1.3350235,3.9794738,-3.2247458,2.6349292,-0.004269545,0.36835697,-2.5565827,1.5770569,-2.8747053,-0.22755283,-1.7181139,-2.3319225,-2.8834374,-0.13757887
CommonVoice-ES,4748c5c4e656eaea751fedd6b482338bf39446fae8798a25ab8dcbd2f7a4faf88ca413386605d98400467e959dfad1a5fa6d2fef35badf6a4f46e781b86fec5a,-6.878246,2.5027158,-2.9269161,-1.1140618,-3.0933836,2.7266734,2.1363428,-3.5457814,0.62886435,-3.2060602,-5.954108,2.3560927,1.8900139,0.8486262,-2.2778008,-0.053819153,0.52612966,-2.4297974,0.7227188,3.8958466,1.1044649,-4.066141,0.167238,-4.0594807,-1.3218464,1.9354138,3.54157,-6.2928505,0.0064237607,1.338385,-1.6135292,-2.1341379,-1.7450216,-0.5238679,-3.4948618,-1.80383,-0.15147406,2.4594834,-0.9666296,-0.5016361,1.0116116,-0.8364298,-1.3160422,0.5133441,-1.1575541,0.16671886,-0.41131425,0.33816454,-0.8399661,1.1035266,1.0946506,0.5392769,0.18118064,1.6456856,-1.8654968,-1.963244,-0.30571058,1.7521162,0.7945091,0.45347965,0.84989566,-0.05285073,0.49963593,0.034992214
CommonVoice-ES,4767e00f45eb52dc17c1e8132db500796d2f6d2c11956bb4104f8d002921c43316961ac3f7ced960c41ba24c95dca5a2d474b9887262ed2f807c1d9006f9256a,-6.2731004,3.6342194,-0.5353149,0.7113685,-2.751793,5.072305,-4.3133,2.056459,0.63128364,2.0235713,-2.3857002,3.8020706,-1.2424315,-3.3570795,-3.5817347,-0.7456197,0.8009084,0.5866724,2.4304752,-1.9555413,1.668648,-2.4064095,2.581932,1.6595802,-0.60880774,1.6360204,1.1611999,3.381449,1.6855228,0.018338727,1.2065252,1.2359171,-0.94110125,-4.6366105,-2.720507,1.554113,-0.49973497,0.029750649,-4.3434553,-1.2530159,-2.50908,-1.2120367,1.9834044,1.0215524,-1.5037209,-1.7437057,-1.550279,-2.2026343,-0.50530857,-1.4210587,0.64305484,-0.29598156,-2.7118168,0.019008612,-1.278145,-0.6288592,-2.660296,-1.043185,1.1442795,-2.1534903,-1.5509834,1.2698039,0.33422008,-3.820251
CommonVoice-ES,479353e903c880d7f71e4113a696edb56d5c6d41d8d43a8a4450e4a88b7392f63eec34f67a71f40b50c9ed74c20183d209423b151c528430b1a625242ebfdcb1,-9.6612015,3.3843086,-4.9469595,0.53364104,3.3513784,4.10495,-1.076935,-1.9652557,-0.26583746,2.6475508,-1.3067257,0.22933634,-2.1797945,-0.68778104,-0.95157033,-0.38558674,1.051117,1.0289437,1.6160084,-3.0776274,-1.4172709,2.0802941,-1.1734636,-0.078997344,-5.0316052,1.4858664,0.41174662,-1.7577865,-3.1149237,-2.0402176,-0.32454142,-1.2018657,0.47043177,-1.7382526,0.62067723,0.047183055,-1.8822224,-0.631573,0.7510987,0.17865588,-2.809937,-1.4550188,-1.4103402,1.1767972,-1.8676398,1.8126769,0.2321201,0.35008842,-0.43663105,0.71363366,-0.936191,-0.033549633,0.23396122,-0.89224404,1.5005748,-0.3786074,0.9284005,-1.1791164,1.7937789,-1.8286165,-1.5226872,-2.3389792,2.55398,-0.7860274
